movieId,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,no genres listed,average_rating
81819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
86014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
86815,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
87194,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
88108,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
90890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
91126,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6666666666666665
91653,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
91671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
91976,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333333333
96728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
99764,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
106766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
116799,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.5
132046,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.2857142857142856
134881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
1833,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.8461538461538463
2325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8461538461538463
2551,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.625
2837,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
3163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.75
3325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
3719,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
3746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
4476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333
4663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667
4740,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4912,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.75
4941,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.125
5460,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
6012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
6060,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6169,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
7034,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
7036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857
7050,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
7380,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857142857143
8643,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
8796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8
25937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
32300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
45175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
53466,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
54780,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
69988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
80584,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
85401,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6
93805,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.5
94015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
94150,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
94833,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
665,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6666666666666665
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
1178,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.416666666666667
1354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
2131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
2495,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6666666666666665
2931,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
3306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
3310,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3592,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
3629,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857142857
3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
3687,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
3742,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
3821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125
4325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
4788,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
5373,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
5888,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
5889,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
5912,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
6187,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.625
6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.333333333333333
6643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
6777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
6985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
7347,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.1333333333333333
7371,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.75
8025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
8033,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
8197,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
8511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
8638,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
8656,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
9010,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
26082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
26150,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
26236,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0
26237,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
26347,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
26471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.25
26587,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
26662,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.882352941176471
26849,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.0
26903,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
27134,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
27803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
27815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5454545454545454
27834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
30803,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
32892,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5
33124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
36363,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5
36401,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.45
38159,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
42191,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
48872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
56060,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
57183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
57504,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9
58425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
58554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
60904,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
63515,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
64993,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
66371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
67923,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.2
69134,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
69529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5
69685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
72104,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4.0
73881,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
74324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
74727,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5
75341,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
79333,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
80124,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0
84156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
84844,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
85316,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
85736,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.333333333333333
86066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
86320,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7142857142857144
86347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857142857143
88235,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
88345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
91261,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
93790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
95175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
95311,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
95313,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
95377,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6666666666666665
95654,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
96020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
96373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
98604,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
99145,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333333333
100302,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
100553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
101088,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.5
101962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
102602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
102666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
103235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6
104780,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
105593,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
107159,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
107408,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
107410,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
107412,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
108540,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
108727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
108981,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
109633,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
110586,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
111622,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
116411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
117444,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
118166,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
118888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
118896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
118985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
120138,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
120478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
120625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
126090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
126426,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
126430,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5
127098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25
129514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
130970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
130976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
130978,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
131237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
133716,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
134041,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
134095,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
134109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
134184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
134252,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
134326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
134849,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
136445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
136447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
138835,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
140038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
140265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
141810,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
141816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
141818,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
141820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
141836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
141844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
142020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
143511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
145994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
146028,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
147196,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
147250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
147282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
147286,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0
147300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0
147326,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0
147328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
147330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
151769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
152591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
158402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
159811,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
163072,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
163112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
163134,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
163386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
163925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
165959,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
166183,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
170411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
170597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
170777,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
171749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
172577,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172585,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172637,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172793,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
172825,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
172909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
173351,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
173355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
173535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
173619,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
173963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
174551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
175293,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
175387,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
175397,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
175401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
175431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
175435,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
178613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
179133,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
99636,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333333333
1684,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
2585,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
4024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4159,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.571428571428572
4889,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2857142857142856
4976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
4994,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
5011,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
5034,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
5051,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
5135,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
5303,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
5309,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375
5316,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.857142857142857
5391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
5450,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
5466,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
5881,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85
6049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
283,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
528,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333
7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
26171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
40870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1333333333333333
3979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208333333333333
